"sep=,"
"Well Crafted Wine & Beverage Co. inventory as at 2025-09-30"
" "
Warehouse,Account,"Item number","Item type",Supplier,Category,Brand,Name,Batch,SKU,Vintage,Style,Colour,Varieties,Cases,"Items per case","Unit quantity",Unit,"Barrel or tank",Liters,"Unit COGS",COGS,"Pending orders (cases)","Pending orders (unit quantity)","Pending goods received (cases)","Pending goods received (unit quantity)"
Warrenton,"Well Crafted Wine & Beverage Co.",27393,Wine,"Spicy Wings",Spanish,"Spicy Wings","Tango with Me White",,SPA1349,NV,Still,White,,15.50,12,186,"750 ml",,139.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",27777,Wine,"Stel + Mar",Californian,"Stel + Mar","Andrew Cabernet Sauvignon (DC/MD Only)",,CAL1359,2023,Still,Red,"Cabernet Sauvignon, Petit Verdot, Merlot",4.83,12,58,"750 ml",,43.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",27778,Wine,"Stel + Mar",Californian,"Stel + Mar","Andrew Syrah (DC/MD Only)",,CAL1360,2023,Still,Red,"Syrah, Petite Sirah",6.67,12,80,"750 ml",,60.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22710,Wine,"Stel + Mar",Californian,"Stel + Mar","Cabernet Sauvignon (DC, MD, and Southern VA Only)",,CAL1333,2021,Still,Red,"Cabernet Sauvignon",0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",27084,Wine,"Stel + Mar",Californian,"Stel + Mar","Cabernet Sauvignon (DC, MD, and Southern VA Only)",,CAL1333,2022,Still,Red,"Cabernet Sauvignon",6.42,12,77,"750 ml",,57.75,0,0,-1.33,-16,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24711,Wine,"Stel + Mar",Californian,"Stel + Mar","Chardonnay (DC, MD, and Southern VA Only)",,CAL1332,2023,Still,White,,15.42,12,185,"750 ml",,138.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22713,Wine,"Stel + Mar",Californian,"Stel + Mar","Red Blend (DC, MD, and Southern VA Only)",,CAL1334,NV,Still,Red,"Cabernet Sauvignon, Petit Verdot, Zinfandel, Syrah",8.67,12,104,"750 ml",,78.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22711,Wine,"Stel + Mar",Californian,"Stel + Mar","Rose (DC, MD, and Southern VA Only)",,CAL1331,NV,Still,Rose,"Barbera, Syrah, Petite Sirah",32.17,12,386,"750 ml",,289.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24598,Wine,"Stel + Mar",Californian,"Stel + Mar","Sauvignon Blanc (DC, MD, and Southern VA Only)",,CAL1344,NV,Still,Rose,,7.58,12,91,"750 ml",,68.25,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24796,Wine,"Stel + Mar",Californian,"Stel + Mar","Sparkling Rose (DC, MD, and Southern VA Only)",,CAL1341,NV,Sparkling,Rose,,8.00,12,96,"750 ml",,72.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21338,Wine,"Sun Break Wine & Cider",Oregon,"Sun Break","Ariane Pinot Noir",,ORO1046,2021,,,,6.33,12,76,"750 ml",,57.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",16507,Wine,"Sun Break Wine & Cider",Oregon,"Sun Break","Idyll Acres Perfection Cider",,ORO1038,,,,,4.25,12,51,"500 ml",,25.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",16506,Wine,"Sun Break Wine & Cider",Oregon,"Sun Break","Liberty Red Cider",,ORO1037,,Still,,,2.83,12,34,"500 ml",,17.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21340,Wine,"Sun Break Wine & Cider",Oregon,"Sun Break","Marie-Paule Pinot Noir Open Claim Vineyard",,ORO1041,2021,Still,,,0.67,12,8,"750 ml",,6.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25101,Wine,"Sun Break Wine & Cider",Oregon,"Sun Break","Nicolette White Pinot Noir",,ORO1047,2023,,,,46.33,12,556,"750 ml",,417.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20418,Wine,"Legend Australia (USA Wine West)",Australian,Sunspell,"Cabernet Sauvignon",,AUS1012,2021,Still,Red,"Cabernet Sauvignon",0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24790,Wine,"Legend Australia (USA Wine West)",Australian,Sunspell,"Cabernet Sauvignon",,AUS1012,2022,Still,Red,"Cabernet Sauvignon",39.75,12,477,"750 ml",,357.75,0,0,-2.00,-24,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21521,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Cabernet Sauvignon",,SAF1071,2015,,,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18051,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Cabernet Sauvignon",,SAF1071,2018,,,,0.83,12,10,"750 ml",,7.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",19696,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Cabernet Sauvignon",,SAF1071,2019,,,,25.50,12,306,"750 ml",,229.50,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28578,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Cabernet Sauvignon",,SAF1071,2022,,,,15.42,12,185,"750 ml",,138.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28586,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Pinot Noir",,SAF1028,2022,Still,Red,"Pinot Noir",53.58,12,643,"750 ml",,482.25,0,0,-3.00,-36,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24874,Wine,"Thelema Mountain Vineyards","South African",Sutherland,Rose,,SAF1088,2023,Still,Rose,Grenache,1.25,12,15,"750 ml",,11.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25668,Wine,"Thelema Mountain Vineyards","South African",Sutherland,Rose,,SAF1088,2024,Still,Rose,Grenache,28.50,12,342,"750 ml",,256.50,0,0,-2.50,-30,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28583,Wine,"Thelema Mountain Vineyards","South African",Sutherland,"Sauvignon Blanc",,SAF1040,2024,Still,White,,16.58,12,199,"750 ml",,149.25,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",19695,Wine,"Thelema Mountain Vineyards","South African",Sutherland,Syrah,,SAF1041,2020,Still,Red,,0.50,12,6,"750 ml",,4.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23455,Wine,"Thelema Mountain Vineyards","South African",Sutherland,Syrah,,SAF1041,2021,Still,Red,,22.67,12,272,"750 ml",,204.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29302,Wine,Swerwer,"South African",Swerwer,"Chenin Blanc",,SAF1110,2023,Still,White,"Chenin Blanc",127.83,6,767,"750 ml",,575.25,0,0,-2.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29303,Wine,Swerwer,"South African",Swerwer,"Red Blend",,SAF1111,2022,Still,Red,"Cinsault, Grenache",56.33,6,338,"750 ml",,253.50,0,0,-1.00,-6,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29392,Wine,Swerwer,"South African",Swerwer,"Red Blend",,SAF1111,2023,Still,Red,"Cinsault, Grenache",80.00,6,480,"750 ml",,360.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29306,Wine,Swerwer,"South African",Swerwer,"Rooi-Groen Semillon",,SAF1114,2023,Still,White,Sémillon,25.33,6,152,"750 ml",,114.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29304,Wine,Swerwer,"South African",Swerwer,Shiraz,,SAF1112,2023,Still,Red,Shiraz,36.50,6,219,"750 ml",,164.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29305,Wine,Swerwer,"South African",Swerwer,"Touriga Nacional",,SAF1113,2023,Still,Red,,51.50,6,309,"750 ml",,231.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28242,Wine,"Legend Australia (USA Wine West)",Australian,Syrahmi,"Angus Shiraz",,AUS1040,2019,,,,3.25,12,39,"750 ml",,29.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28991,Wine,"Marquee Selections",Chilean,"Tagua Tagua","Cabernet Sauvignon",,CHL1025,2023,Still,Red,"Cabernet Sauvignon",15.67,6,94,"750 ml",,70.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25467,Wine,"Marquee Selections",Chilean,"Tagua Tagua",Chardonnay,,CHL1026,2022,Still,White,Chardonnay,24.00,6,144,"750 ml",,108.00,0,0,-0.17,-1,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",27308,Wine,"Marquee Selections",Chilean,"Tagua Tagua","Gran Reserva Carmenere",,CHL1027,2018,Still,Red,Carménère,13.00,6,78,"750 ml",,58.50,0,0,-2.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22844,Wine,Tapwines.com,Keg,,"Tapwines Descombe Cabernet Sauvignon Keg",,KEG1010,,,,,1.00,1,1,"20 l",,20.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20765,Wine,Tapwines.com,"Z- Samples",Tapwines,"Cotes Du Rhone Keg Sample Bottle",,SAMPLE,2020,,,,0.25,12,3,"750 ml",,2.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20766,Wine,Tapwines.com,"Z- Samples",Tapwines,"Serena Piu Fizz ""Prosecco"" Style Keg Sample Bottle",,SAMPLE01,,,,,0.83,12,10,"750 ml",,7.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20488,Wine,Tapwines.com,Keg,Tapwines,"Sparkling Rose Keg",,KEG1003,,Sparkling,Rose,,11.00,1,11,"20000 ml",,220.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20486,Wine,Tapwines.com,Keg,Tapwines,"Sparkling White Keg",,KEG1002,,Sparkling,,,3.00,1,3,"20000 ml",,60.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",920,Wine,"Tarara Winery",Virginian,Tarara,"Late Harvest Petit Manseng",,VIR1023,2010,,,,0.33,12,4,"375 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",650,Wine,"Tarara Winery",Virginian,Tarara,"Virginia Rose",,,2011,,Rose,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21544,Wine,"Tarpon Cellars",Californian,,"Tarpon Cellars Cambaro Rose",,CAL1327,2021,,,,2.42,12,29,"750 ml",,21.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23241,Wine,"Tarpon Cellars",Californian,,"Tarpon Cellars Cambaro Rose",,CAL1327,2022,,,,4.17,12,50,"750 ml",,37.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21543,Wine,"Tarpon Cellars",Californian,,"Tarpon Cellars Cambaro Skin Contact",,CAL1326,2021,,,,3.58,12,43,"750 ml",,32.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21541,Wine,"Tarpon Cellars",Californian,,"Tarpon Cellars Cambaro White",,CAL1328,2021,,,,1.58,12,19,"750 ml",,14.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23243,Wine,"Tarpon Cellars",Californian,"Tarpon Cellars","Dry Creek Zinfandel",,CAL1336,2020,Still,Red,,5.17,12,62,"750 ml",,46.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23242,Wine,"Tarpon Cellars",Californian,"Tarpon Cellars","Oak Knoll Cabernet Sauvignon",,CAL1335,2018,Still,Red,,5.42,12,65,"750 ml",,48.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29138,Wine,"Vina Aljibes",Spanish,,"Taste Red",,SPA1363,,Still,Red,,40.00,12,480,"750 ml",,360.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29137,Wine,"Vina Aljibes",Spanish,,"Taste Rose",,SPA1362,,Still,Rose,,33.00,12,396,"750 ml",,297.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29139,Wine,"Vina Aljibes",Keg,,"Taste Rose Keg",,SPA1364,NV,Still,Rose,,9.00,1,9,"20000 ml",,180.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29136,Wine,"Vina Aljibes",Spanish,,"Taste White",,SPA1361,,Still,White,,68.00,12,816,"750 ml",,612.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25321,Wine,"Vino del Sol",Argentine,TeHo,Malbec,,ARG1072,2019,,,,2.83,12,34,"750 ml",,25.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29330,Wine,"Vino del Sol",Argentine,TeHo,Malbec,,ARG1072,2020,,,,2.00,12,24,"750 ml",,18.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18203,Wine,,"Z- Samples","Telescope Bulgaria",Mavrud,,,2016,,,,0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24079,Wine,"Ventura Selections",Italian,"Tenute Orestiadi",Grillo,,ITA1135,2023,,,,5.75,12,69,"750 ml",,51.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24081,Wine,"Ventura Selections",Italian,"Tenute Orestiadi","Il Blanco Catarratto",,ITA1137,2020,Still,White,,2.83,12,34,"750 ml",,25.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24080,Wine,"Ventura Selections",Italian,"Tenute Orestiadi","Il Rosso",,ITA1136,2019,Still,Red,,5.58,12,67,"750 ml",,50.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24077,Wine,"Ventura Selections",Italian,"Tenute Orestiadi",Nero,,ITA1133,2023,,,,0.33,12,4,"750 ml",,3.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29288,Wine,"Ventura Selections",Italian,"Tenute Orestiadi",Nero,,ITA1133,2024,,,,4.92,12,59,"750 ml",,44.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",24078,Wine,"Ventura Selections",Italian,"Tenute Orestiadi","Pinot Grigio",,ITA1134,2023,,,,2.42,12,29,"750 ml",,21.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",30331,Wine,"Ventura Selections",Italian,"Tenute Orestiadi","Pinot Grigio",,ITA1134,2024,,,,15.00,12,180,"750 ml",,135.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25004,Wine,"Terra Dives",Italian,"Terra Dives","Cece Rosso IGT",,ITA1086,2023,,,,94.58,12,1135,"750 ml",,851.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25005,Wine,"Terra Dives",Italian,"Terra Dives","Evia Grillo",,ITA1084,2023,,,,30.50,12,366,"750 ml",,274.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21573,Wine,"Terra Dives",Italian,"Terra Dives","Riah Nero d'Avola",,ITA1085,2020,,,,7.58,12,91,"750 ml",,68.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25007,Wine,"Terra Dives",Italian,"Terra Dives","Riah Nero d'Avola",,ITA1085,2022,,,,14.67,12,176,"750 ml",,132.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",27088,Wine,"Terra Dives",Italian,"Terra Dives","Xara Catarratto",,ITA1150,2023,,,,52.83,12,634,"750 ml",,475.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",16862,Wine,"Jeff Welburn Selections","Z- Samples","Terra Nostra",Corse,,SAMPLE,2021,,,,0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25648,Wine,"Thelema Mountain Vineyards","South African",,"Thelema MINT Cabernet Sauvignon",,SAF1044,2022,Still,Red,,23.17,6,139,"750 ml",,104.25,0,0,-0.67,-4,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22529,Wine,"Thelema Mountain Vineyards","South African",Thelema,"""Gargantua"" Muscadel",,SAF1077,NV,,,,4.00,6,24,"500 ml",,12.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23454,Wine,"Thelema Mountain Vineyards","South African",Thelema,"""Vin de Hel"" Muscat Late Harvest",,SAF1076,2022,Still,White,,0.33,6,2,"375 ml",,0.75,0,0,-1.00,-6,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25666,Wine,"Thelema Mountain Vineyards","South African",Thelema,"""Vin de Hel"" Muscat Late Harvest",,SAF1076,2023,Still,White,,24.83,6,149,"375 ml",,55.88,0,0,-3.67,-22,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",6008,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Cabernet Sauvignon",,SAF1043,2015,Still,Red,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23452,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Cabernet Sauvignon",,SAF1043,2020,Still,Red,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28590,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Cabernet Sauvignon",,SAF1043,2021,Still,Red,,57.67,12,692,"750 ml",,519.00,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",19089,Wine,"Thelema Mountain Vineyards","South African",Thelema,Chardonnay,,SAF1042,2019,Still,White,,0.50,12,6,"750 ml",,4.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22528,Wine,"Thelema Mountain Vineyards","South African",Thelema,Chardonnay,,SAF1042,2020,Still,White,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25665,Wine,"Thelema Mountain Vineyards","South African",Thelema,Chardonnay,,SAF1042,2022,Still,White,,14.75,12,177,"750 ml",,132.75,0,0,-0.08,-1,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29410,Wine,"Thelema Mountain Vineyards","South African",Thelema,Chardonnay,,SAF1042,2023,Still,White,,20.00,12,240,"750 ml",,180.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",10290,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Mountain Red",,SAF1031,2016,,,,0.33,12,4,"750 ml",,3.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28588,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Mountain Red",,SAF1031,2021,,,,136.50,12,1638,"750 ml",,"1,228.50",0,0,-7.08,-85,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",19090,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Mountain White",,SAF1070,2022,Still,White,"Sauvignon Blanc, Viognier",0.25,12,3,"750 ml",,2.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28587,Wine,"Thelema Mountain Vineyards","South African",Thelema,"Mountain White",,SAF1070,2024,Still,White,"Sauvignon Blanc, Viognier",100.83,12,1210,"750 ml",,907.50,0,0,-3.00,-36,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23453,Wine,"Thelema Mountain Vineyards","South African",Thelema,Rabelais,,SAF1075,2021,Still,Red,"Cabernet Sauvignon, Petit Verdot",16.00,6,96,"750 ml",,72.00,0,0,-1.83,-11,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28589,Wine,"Thelema Mountain Vineyards","South African",Thelema,Shiraz,,SAF1079,2021,Still,,Shiraz,8.83,12,106,"750 ml",,79.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18217,Wine,"Jeff Welburn Selections","Z- Samples",Tibouren,"Cotes de Provence",,SAMPLE,2021,,,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",20549,Wine,"Jeff Welburn Selections",French,Tibouren,"Cotes de Provence",,FRA1104,2022,Still,Rose,"Tibouren, Grenache",0.25,12,3,"750 ml",,2.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23873,Wine,"Jeff Welburn Selections",French,Tibouren,"Cotes de Provence",,FRA1104,2023,Still,Rose,"Tibouren, Grenache",3.42,12,41,"750 ml",,30.75,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18218,Wine,"Jeff Welburn Selections","Z- Samples",Tibouren,"Isle Saint Pierre",Rose,SAMPLE,2021,,,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25315,Wine,"Vino del Sol",Argentine,Tigerstone,Garnacha,,ARG1068,2020,,,,0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",28275,Wine,"Vino del Sol",Argentine,Tigerstone,Garnacha,,ARG1068,2023,,,,9.17,12,110,"750 ml",,82.50,0,0,-1.00,-12,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23336,Wine,"Lui & William (Supplier)",Spanish,Toro,"Fighting Bulls",,SPA1131,2018,,,,18.25,12,219,"750 ml",,164.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23335,Wine,"Lui & William (Supplier)",Spanish,Toro,"Lui Crianza",,SPA1128,2020,Still,Red,,75.58,12,907,"750 ml",,680.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",15761,Wine,"Lui & William (Supplier)",Spanish,Toro,"Lui Selection",,SPA1128,2018,Still,Red,,-0.25,12,-3,"750 ml",,-2.25,0,-0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23334,Wine,"Lui & William (Supplier)",Spanish,Toro,"William Selection",,SPA1130,2020,,,,8.50,6,51,"750 ml",,38.25,0,0,-6.00,-36,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",29476,Wine,"Lui & William (Supplier)",Spanish,Toro,"William Selection",,SPA1130,2021,,,,20.00,6,120,"750 ml",,90.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25742,Wine,"Trespass Wines",Californian,Trespass,"Cabernet Franc",,CAL1099,2021,Still,Red,,0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",16544,Wine,"Trespass Wines",Californian,Trespass,"Cabernet Sauvignon",,CAL1096,2018,Still,Red,"Cabernet Sauvignon, Petit Verdot",6.25,12,75,"750 ml",,56.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25745,Wine,"Trespass Wines",Californian,Trespass,Chardonnay,,CAL1349,2023,,,,9.08,12,109,"750 ml",,81.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25743,Wine,"Trespass Wines",Californian,Trespass,"Encroachment Pinot Noir",,CAL1255,2018,,,,4.00,12,48,"750 ml",,36.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",22751,Wine,"Trespass Wines",Californian,Trespass,Intrigue,,CAL1098,2018,,,,9.50,12,114,"750 ml",,85.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",12954,Wine,"Trespass Wines",Californian,Trespass,Mayhem,,CAL1170,2017,,,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",16972,Wine,"Trespass Wines",Californian,Trespass,Merlot,,CAL1178,2018,Still,Red,,5.00,12,60,"750 ml",,45.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25744,Wine,"Trespass Wines",Californian,Trespass,Merlot,,CAL1178,2021,Still,Red,,2.00,12,24,"750 ml",,18.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18233,Wine,"Trespass Wines",Californian,Trespass,"Petit Verlot",,CAL1106,2018,Still,Red,,4.75,12,57,"750 ml",,42.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",23339,Wine,"Trespass Wines",Californian,Trespass,Rendezvous,,CAL1103,2018,,,,0.25,12,3,"750 ml",,2.25,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",18195,Wine,,"Z- Samples",Tributo,Malbec,,SAMPLE,2020,,,,0.08,12,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21106,Wine,"The Vineyard House",Californian,TVH,"Estate Cabernet Sauvignon",,CAL1315,2018,Still,Red,,0.67,3,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",30294,Wine,"The Vineyard House",Californian,TVH,"Estate Cabernet Sauvignon",,CAL1315,2019,Still,Red,,0.67,3,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",30293,Wine,"The Vineyard House",Californian,TVH,"Estate Chardonnay Oakville",,CAL1314,2021,Still,White,,0.17,6,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",21108,Wine,"The Vineyard House",Californian,TVH,"The Boss Block 8 Cabernet Sauvignon",,CAL1317,2018,Still,Red,"Cabernet Sauvignon, Cabernet Franc",1.33,3,4,"750 ml",,3.00,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",30310,Wine,"The Vineyard House",Californian,TVH,"The Boss Block 8 Cabernet Sauvignon",,CAL1317,2019,Still,Red,"Cabernet Sauvignon, Cabernet Franc",0.33,3,1,"750 ml",,0.75,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",11514,Wine,"Two Mountain Winery",Washington,,"Two Mountain Cabernet Franc",,WAS1007,2018,,,,0.17,12,2,"750 ml",,1.50,0,0,0.00,0,0.00,0
Warrenton,"Well Crafted Wine & Beverage Co.",25442,Wine,"Two Mountain Winery",Washington,,"Two Mountain Cabernet Franc",,WAS1007,2022,,,,19.50,12,234,"750 ml",,175.50,0,0,-2.00,-24,0.00,0
